id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	273	30.8259	-7.65158	-32.8407	3.14159	2.35619	2.90987	3	3
1	274	29.0259	-12.9168	-35.5776	3.14159	2.35619	2.72987	6	6
1	275	26.2456	-17.9511	-32.6702	3.14159	2.35619	2.54987	7	7
1	276	22.6977	-22.2882	-35.4971	3.14159	2.35619	2.36987	10	10
1	277	18.2652	-26.0289	-32.8218	3.14159	2.35619	2.18988	11	11
1	278	13.4679	-28.851	-35.6122	3.14159	2.35619	2.00987	14	14
1	279	8.02577	-30.818	-32.8287	3.14159	2.35619	1.82987	15	15
1	280	2.71205	-31.706	-35.4798	3.14159	2.35619	1.64987	18	18
1	281	-3.18675	-31.6679	-32.8555	3.14159	2.35619	1.46987	19	19
1	282	-8.81134	-30.5367	-35.6041	3.14159	2.35619	1.28987	22	22
1	283	-14.1812	-28.4828	-32.8627	3.14159	2.35619	1.10987	23	23
1	284	-18.9159	-25.4956	-35.6999	3.14159	2.35619	0.929877	26	26
1	285	-23.1892	-21.6761	-32.8839	3.14159	2.35619	0.749881	27	27
1	286	-26.7206	-17.0671	-35.5453	3.14159	2.35619	0.569867	30	30
1	287	-29.3246	-12.103	-32.8918	3.14159	2.35619	0.389872	31	31
1	288	32.1378	-1.7981	-41.0074	3.14159	2.35619	3.08987	4	4
1	289	30.8656	-7.38481	-38.2331	3.14159	2.35619	2.90987	5	5
1	290	29.5307	-12.9821	-41.0624	3.14159	2.35619	2.72987	8	8
1	291	26.314	-17.8673	-38.2954	3.14159	2.35619	2.54987	9	9
1	292	23.094	-22.5877	-41.1448	3.14159	2.35619	2.36987	12	12
1	293	18.3154	-26.0109	-38.3126	3.14159	2.35619	2.18988	13	13
1	294	13.6682	-29.2987	-41.11	3.14159	2.35619	2.00987	16	16
1	295	7.98832	-30.8149	-38.3277	3.14159	2.35619	1.82987	17	17
1	296	2.48489	-32.2386	-41.2827	3.14159	2.35619	1.64987	20	20
1	297	-3.35891	-31.6713	-38.3425	3.14159	2.35619	1.46987	21	21
1	298	-8.97324	-31.024	-41.2071	3.14159	2.35619	1.28987	24	24
1	299	-13.9968	-28.5096	-38.3301	3.14159	2.35619	1.10987	25	25
1	300	-19.353	-25.8211	-41.1761	3.14159	2.35619	0.929877	28	28
1	301	-23.2535	-21.6406	-38.4076	3.14159	2.35619	0.749881	29	29
1	302	-27.1263	-17.4499	-41.1931	3.14159	2.35619	0.569867	32	32
1	303	-29.3094	-12.1838	-38.3656	3.14159	2.35619	0.389872	33	33
1	304	32.1678	-1.8036	-46.5427	3.14159	2.35619	3.08987	6	6
1	305	31.3434	-7.54579	-43.9197	3.14159	2.35619	2.90987	7	7
1	306	29.5631	-12.9341	-46.6091	3.14159	2.35619	2.72987	10	10
1	307	26.7441	-18.0702	-43.8426	3.14159	2.35619	2.54987	11	11
1	308	23.1084	-22.5928	-46.7828	3.14159	2.35619	2.36987	14	14
1	309	18.6997	-26.2445	-43.75	3.14159	2.35619	2.18988	15	15
1	310	13.6111	-29.3425	-46.5439	3.14159	2.35619	2.00987	18	18
1	311	8.15186	-31.2892	-43.8834	3.14159	2.35619	1.82987	19	19
1	312	2.66725	-32.2281	-46.5609	3.14159	2.35619	1.64987	22	22
1	313	-3.33533	-32.154	-43.9404	3.14159	2.35619	1.46987	23	23
1	314	-8.84402	-31.0711	-46.5832	3.14159	2.35619	1.28987	26	26
1	315	-14.4477	-28.9048	-43.935	3.14159	2.35619	1.10987	27	27
1	316	-19.3962	-25.8692	-46.6878	3.14159	2.35619	0.929877	30	30
1	317	-23.6065	-22.0147	-43.844	3.14159	2.35619	0.749881	31	31
1	318	-27.1588	-17.4046	-46.6346	3.14159	2.35619	0.569867	34	34
1	319	-29.8372	-12.2465	-43.9767	3.14159	2.35619	0.389872	35	35
1	320	32.1819	-1.66588	-52	3.14159	2.35619	3.08987	8	8
1	321	31.3606	-7.52533	-49.3144	3.14159	2.35619	2.90987	9	9
1	322	29.5321	-12.8959	-52	3.14159	2.35619	2.72987	12	12
1	323	26.7958	-18.0333	-49.3798	3.14159	2.35619	2.54987	13	13
1	324	23.1262	-22.5753	-52.1654	3.14159	2.35619	2.36987	16	16
1	325	18.6538	-26.393	-49.3096	3.14159	2.35619	2.18988	17	17
1	326	13.6577	-29.3092	-52.11	3.14159	2.35619	2.00987	20	20
