id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	117	18.7453	-26.3056	65.8367	3.14159	0.785398	2.18988	23	23
1	118	13.8143	-29.1417	68.3787	3.14159	0.785398	2.00987	26	26
1	119	8.25166	-31.1855	65.691	3.14159	0.785398	1.82987	27	27
1	120	2.65262	-32.1484	68.4613	3.14159	0.785398	1.64987	30	30
1	121	-3.22883	-32.1355	65.7029	3.14159	0.785398	1.46987	31	31
1	122	-8.91633	-31.0127	68.508	3.14159	0.785398	1.28987	34	34
1	123	-14.2764	-28.9329	65.694	3.14159	0.785398	1.10987	35	35
1	124	-19.3844	-25.834	68.6052	3.14159	0.785398	0.929877	38	38
1	125	-23.5982	-22.0657	65.8225	3.14159	0.785398	0.749881	39	39
1	126	-27.1355	-17.5008	68.5988	3.14159	0.785398	0.569867	42	42
1	127	-29.8068	-12.2477	65.75	3.14159	0.785398	0.389872	43	43
1	128	31.6826	-1.64003	74	3.14159	0.785398	3.08987	16	16
1	129	31.3644	-7.36183	71.2864	3.14159	0.785398	2.90987	17	17
1	130	29.0739	-12.6958	74	3.14159	0.785398	2.72987	20	20
1	131	27.0698	-17.5534	71.715	3.14159	0.785398	2.54987	21	21
1	132	22.6626	-22.2362	73.8599	3.14159	0.785398	2.36987	24	24
1	133	18.8695	-26.1735	71.2995	3.14159	0.785398	2.18988	25	25
1	134	13.5531	-28.7406	74.1254	3.14159	0.785398	2.00987	28	28
1	135	8.18721	-31.179	71.2153	3.14159	0.785398	1.82987	29	29
1	136	2.48656	-31.6661	74.0447	3.14159	0.785398	1.64987	32	32
1	137	-3.30747	-32.1218	71.3126	3.14159	0.785398	1.46987	33	33
1	138	-8.83813	-30.5101	74.0211	3.14159	0.785398	1.28987	36	36
1	139	-14.3206	-28.9128	71.3042	3.14159	0.785398	1.10987	37	37
1	140	-18.9089	-25.5526	73.8311	3.14159	0.785398	0.929877	40	40
1	141	-23.5464	-22.0816	71.2604	3.14159	0.785398	0.749881	41	41
