id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	360	2.52777	-32.2161	-62.8551	3.14159	2.35619	1.64987	28	28
1	361	-3.19686	-32.178	-60.167	3.14159	2.35619	1.46987	29	29
1	362	-9.01142	-31.0205	-62.7812	3.14159	2.35619	1.28987	32	32
1	363	-14.4107	-28.9526	-60.1409	3.14159	2.35619	1.10987	33	33
1	364	-19.312	-25.917	-62.8317	3.14159	2.35619	0.929877	36	36
1	365	-23.6922	-21.9904	-60.1331	3.14159	2.35619	0.749881	37	37
1	366	-27.19	-17.4479	-62.8751	3.14159	2.35619	0.569867	40	40
1	367	-29.8623	-12.2814	-60.059	3.14159	2.35619	0.389872	41	41
1	368	32.1819	-1.66588	-68.5	3.14159	2.35619	3.08987	14	14
1	369	31.3571	-7.48954	-65.5787	3.14159	2.35619	2.90987	15	15
1	370	29.5738	-12.9141	-68.1893	3.14159	2.35619	2.72987	18	18
1	371	26.7913	-17.9676	-65.4908	3.14159	2.35619	2.54987	19	19
1	372	23.0911	-22.5633	-68.3534	3.14159	2.35619	2.36987	22	22
1	373	18.573	-26.4519	-65.7032	3.14159	2.35619	2.18988	23	23
1	374	13.699	-29.1683	-68.5	3.14159	2.35619	2.00987	26	26
1	375	8.2054	-31.2509	-65.6259	3.14159	2.35619	1.82987	27	27
1	376	2.59084	-32.2012	-68.5521	3.14159	2.35619	1.64987	30	30
1	377	-3.20936	-32.1768	-65.4757	3.14159	2.35619	1.46987	31	31
1	378	-9.00296	-31.0376	-68.3363	3.14159	2.35619	1.28987	34	34
1	379	-14.2458	-29.0158	-65.5559	3.14159	2.35619	1.10987	35	35
1	380	-19.3735	-25.8728	-68.4321	3.14159	2.35619	0.929877	38	38
1	381	-23.628	-22.0592	-65.5441	3.14159	2.35619	0.749881	39	39
1	382	-27.2396	-17.3261	-68.4178	3.14159	2.35619	0.569867	42	42
1	383	-29.8279	-12.3219	-65.5837	3.14159	2.35619	0.389872	43	43
1	384	31.6826	-1.64003	-74	3.14159	2.35619	3.08987	16	16
1	385	31.3637	-7.40049	-71.25	3.14159	2.35619	2.90987	17	17
1	386	29.0995	-12.6578	-73.9578	3.14159	2.35619	2.72987	20	20
1	387	26.7259	-18.0428	-71.08	3.14159	2.35619	2.54987	21	21
1	388	22.7633	-22.2083	-73.7236	3.14159	2.35619	2.36987	24	24
1	389	18.725	-26.3478	-71.0521	3.14159	2.35619	2.18988	25	25
1	390	13.4732	-28.7855	-73.8199	3.14159	2.35619	2.00987	28	28
1	391	8.26836	-31.2543	-71.0996	3.14159	2.35619	1.82987	29	29
1	392	2.53119	-31.7022	-73.8264	3.14159	2.35619	1.64987	32	32
1	393	-3.3205	-32.1511	-71.1434	3.14159	2.35619	1.46987	33	33
1	394	-8.8762	-30.5246	-73.9705	3.14159	2.35619	1.28987	36	36
1	395	-14.4733	-28.9153	-71.1756	3.14159	2.35619	1.10987	37	37
1	396	-19.0914	-25.4463	-73.8979	3.14159	2.35619	0.929877	40	40
1	397	-23.6337	-22.0236	-71.1905	3.14159	2.35619	0.749881	41	41
1	398	-26.7868	-17.1068	-73.8832	3.14159	2.35619	0.569867	44	44
1	399	-29.8686	-12.3071	-71.1806	3.14159	2.35619	0.389872	45	45
1	400	31.6483	-1.57242	-79.474	3.14159	2.35619	3.08987	18	18
1	401	30.8907	-7.28817	-76.5453	3.14159	2.35619	2.90987	19	19
1	402	29.0654	-12.7496	-79.3924	3.14159	2.35619	2.72987	22	22
1	403	26.3668	-17.6683	-76.5608	3.14159	2.35619	2.54987	23	23
1	404	22.6848	-22.2489	-79.2548	3.14159	2.35619	2.36987	26	26
1	405	18.2575	-26.037	-76.3902	3.14159	2.35619	2.18988	27	27
1	406	13.441	-28.7941	-79.2975	3.14159	2.35619	2.00987	30	30
1	407	8.03089	-30.7353	-76.5345	3.14159	2.35619	1.82987	31	31
1	408	2.46846	-31.6566	-79.2952	3.14159	2.35619	1.64987	34	34
1	409	-3.26704	-31.6264	-76.6302	3.14159	2.35619	1.46987	35	35
1	410	-8.81756	-30.5272	-79.3051	3.14159	2.35619	1.28987	38	38
1	411	-14.208	-28.4482	-76.6702	3.14159	2.35619	1.10987	39	39
1	412	-18.9694	-25.4291	-79.5	3.14159	2.35619	0.929877	42	42
1	413	-23.2706	-21.6245	-76.6394	3.14159	2.35619	0.749881	43	43
1	414	-26.7687	-17.0998	-79.4015	3.14159	2.35619	0.569867	46	46
1	415	-29.4571	-11.9726	-76.5698	3.14159	2.35619	0.389872	47	47
1	416	31.6826	-1.64003	-85	3.14159	2.35619	3.08987	20	20
1	417	30.895	-7.31768	-82.0946	3.14159	2.35619	2.90987	21	21
1	418	29.0796	-12.689	-84.8566	3.14159	2.35619	2.72987	24	24
1	419	26.3142	-17.7361	-81.9649	3.14159	2.35619	2.54987	25	25
1	420	22.7172	-22.2395	-84.7534	3.14159	2.35619	2.36987	28	28
1	421	18.4095	-25.8373	-82.25	3.14159	2.35619	2.18988	29	29
1	422	13.4526	-28.792	-84.9269	3.14159	2.35619	2.00987	32	32
1	423	8.15781	-30.7168	-82.0601	3.14159	2.35619	1.82987	33	33
1	424	2.437	-31.6717	-84.8211	3.14159	2.35619	1.64987	36	36
1	425	-3.17843	-31.5845	-82.1317	3.14159	2.35619	1.46987	37	37
1	426	-8.82953	-30.519	-84.9075	3.14159	2.35619	1.28987	40	40
1	427	-14.0782	-28.4763	-82.1841	3.14159	2.35619	1.10987	41	41
1	428	-18.9694	-25.4291	-85	3.14159	2.35619	0.929877	44	44
1	429	-23.0827	-21.823	-82.2923	3.14159	2.35619	0.749881	45	45
1	430	-26.7747	-17.1205	-84.9777	3.14159	2.35619	0.569867	48	48
1	431	-29.4205	-12.0741	-82.151	3.14159	2.35619	0.389872	49	49
1	432	31.6826	-1.64003	-90.5	3.14159	2.35619	3.08987	22	22
1	433	30.8658	-7.51579	-87.4532	3.14159	2.35619	2.90987	23	23
1	434	29.0887	-12.7412	-90.3958	3.14159	2.35619	2.72987	26	26
1	435	26.2552	-17.8124	-87.5721	3.14159	2.35619	2.54987	27	27
1	436	22.7725	-22.1802	-90.3441	3.14159	2.35619	2.36987	30	30
1	437	18.349	-25.926	-87.4602	3.14159	2.35619	2.18988	31	31
1	438	13.4578	-28.7501	-90.3978	3.14159	2.35619	2.00987	34	34
1	439	8.03814	-30.7187	-87.6954	3.14159	2.35619	1.82987	35	35
1	440	2.65337	-31.6546	-90.2725	3.14159	2.35619	1.64987	38	38
1	441	-3.19632	-31.5636	-87.75	3.14159	2.35619	1.46987	39	39
1	442	-8.88107	-30.4543	-90.3876	3.14159	2.35619	1.28987	42	42
1	443	-14.1919	-28.4024	-87.6262	3.14159	2.35619	1.10987	43	43
1	444	-19.0233	-25.4894	-90.4511	3.14159	2.35619	0.929877	46	46
1	445	-23.3263	-21.5759	-87.6567	3.14159	2.35619	0.749881	47	47
1	446	-26.743	-17.1807	-90.3978	3.14159	2.35619	0.569867	50	50
1	447	-29.3303	-12.22	-87.7972	3.14159	2.35619	0.389872	51	51
1	448	31.6826	-1.64003	-96	3.14159	2.35619	3.08987	24	24
1	449	30.9386	-7.21311	-93.0442	3.14159	2.35619	2.90987	25	25
1	450	29.0696	-12.7199	-95.8447	3.14159	2.35619	2.72987	28	28
1	451	26.3543	-17.7062	-93.0823	3.14159	2.35619	2.54987	29	29
1	452	22.7817	-22.1372	-95.7528	3.14159	2.35619	2.36987	32	32
1	453	18.4095	-25.8373	-93.25	3.14159	2.35619	2.18988	33	33
1	454	13.488	-28.7664	-95.8101	3.14159	2.35619	2.00987	36	36
1	455	8.09268	-30.7201	-93.0587	3.14159	2.35619	1.82987	37	37
1	456	2.48452	-31.6662	-95.9548	3.14159	2.35619	1.64987	40	40
1	457	-3.15388	-31.583	-93.0413	3.14159	2.35619	1.46987	41	41
1	458	-8.79568	-30.4813	-96	3.14159	2.35619	1.28987	44	44
1	459	-14.1614	-28.4626	-93.1242	3.14159	2.35619	1.10987	45	45
1	460	-19.0704	-25.4162	-96.0446	3.14159	2.35619	0.929877	48	48
1	461	-23.3545	-21.5578	-93.1932	3.14159	2.35619	0.749881	49	49
1	462	-26.7288	-17.1486	-95.8473	3.14159	2.35619	0.569867	52	52
1	463	-29.3443	-12.0577	-93.25	3.14159	2.35619	0.389872	53	53
1	464	31.6826	-1.64003	-101.5	3.14159	2.35619	3.08987	26	26
1	465	30.8771	-7.28566	-98.75	3.14159	2.35619	2.90987	27	27
1	466	29.0001	-12.8857	-101.228	3.14159	2.35619	2.72987	30	30
1	467	26.3554	-17.6642	-98.4772	3.14159	2.35619	2.54987	31	31
1	468	22.739	-22.1694	-101.354	3.14159	2.35619	2.36987	34	34
1	469	18.3614	-25.9018	-98.6623	3.14159	2.35619	2.18988	35	35
1	470	13.42	-28.7854	-101.336	3.14159	2.35619	2.00987	38	38
1	471	8.17851	-30.6935	-98.5143	3.14159	2.35619	1.82987	39	39
1	472	2.52914	-31.6489	-101.401	3.14159	2.35619	1.64987	42	42
1	473	-3.07992	-31.6098	-98.6344	3.14159	2.35619	1.46987	43	43
1	474	-8.79905	-30.4819	-101.421	3.14159	2.35619	1.28987	46	46
1	475	-14.1105	-28.4142	-98.75	3.14159	2.35619	1.10987	47	47
1	476	-19.0408	-25.4562	-101.367	3.14159	2.35619	0.929877	50	50
1	477	-23.3157	-21.5956	-98.6725	3.14159	2.35619	0.749881	51	51
1	478	-26.7257	-17.1402	-101.335	3.14159	2.35619	0.569867	54	54
1	479	-29.4469	-11.9769	-98.5187	3.14159	2.35619	0.389872	55	55
1	480	31.678	-1.43323	-106.717	3.14159	2.35619	3.08987	28	28
1	481	30.8954	-7.32946	-104.003	3.14159	2.35619	2.90987	29	29
1	482	29.1053	-12.6625	-106.709	3.14159	2.35619	2.72987	32	32
1	483	26.4223	-17.5635	-104.097	3.14159	2.35619	2.54987	33	33
1	484	22.7111	-22.1601	-106.737	3.14159	2.35619	2.36987	36	36
1	485	18.5031	-25.7957	-103.993	3.14159	2.35619	2.18988	37	37
1	486	13.4784	-28.7579	-106.878	3.14159	2.35619	2.00987	40	40
1	487	8.17382	-30.6946	-104.132	3.14159	2.35619	1.82987	41	41
1	488	2.5171	-31.6468	-106.805	3.14159	2.35619	1.64987	44	44
1	489	-3.12741	-31.5946	-104.034	3.14159	2.35619	1.46987	45	45
1	490	-8.79681	-30.4876	-106.887	3.14159	2.35619	1.28987	48	48
1	491	-14.1763	-28.4299	-104.114	3.14159	2.35619	1.10987	49	49
1	492	-18.9694	-25.4291	-107	3.14159	2.35619	0.929877	52	52
1	493	-23.2846	-21.6185	-104.173	3.14159	2.35619	0.749881	53	53
1	494	-26.7314	-17.1176	-106.887	3.14159	2.35619	0.569867	56	56
1	495	-29.3959	-12.0127	-104.182	3.14159	2.35619	0.389872	57	57
1	496	31.6625	-1.6257	-112.258	3.14159	2.35619	3.08987	30	30
1	497	30.8763	-7.2896	-109.517	3.14159	2.35619	2.90987	31	31
1	498	29.0654	-12.7066	-112.337	3.14159	2.35619	2.72987	34	34
1	499	26.3312	-17.6958	-109.75	3.14159	2.35619	2.54987	35	35
1	500	22.8111	-22.0747	-112.401	3.14159	2.35619	2.36987	38	38
1	501	18.4635	-25.8299	-109.596	3.14159	2.35619	2.18988	39	39
1	502	13.4595	-28.7635	-112.344	3.14159	2.35619	2.00987	42	42
1	503	8.19982	-30.6846	-109.718	3.14159	2.35619	1.82987	43	43
1	504	2.5638	-31.6067	-112.319	3.14159	2.35619	1.64987	46	46
1	505	-3.1509	-31.5774	-109.584	3.14159	2.35619	1.46987	47	47
1	506	-8.87188	-30.4403	-112.383	3.14159	2.35619	1.28987	50	50
1	507	-14.1141	-28.4576	-109.664	3.14159	2.35619	1.10987	51	51
1	508	-18.9904	-25.458	-112.29	3.14159	2.35619	0.929877	54	54
1	509	-23.2102	-21.64	-109.618	3.14159	2.35619	0.749881	55	55
1	510	-26.7487	-17.0221	-112.503	3.14159	2.35619	0.569867	58	58
1	511	-29.3443	-12.0577	-109.75	3.14159	2.35619	0.389872	59	59
