0	29.656465	-2.934761
1	27.165367	-13.446529
2	29.885578	-24.191331
3	27.244468	-34.272251
4	30.486913	-44.100638
5	27.172734	-54.942682
6	29.501816	-65.230326
7	26.789309	-75.746477
8	30.206658	-85.979859
9	27.254243	-95.111558
10	29.956278	-105.521565
11	27.458785	-117.370150
12	30.490787	-126.999761
13	27.332998	-136.503699
14	30.311422	-148.121071
15	27.434697	-157.360522
16	35.885477	-3.404675
17	33.131510	-13.380134
18	35.360233	-22.831320
19	33.193669	-33.014153
20	35.026373	-44.207955
21	33.074151	-54.729629
22	35.847528	-65.599976
23	32.939887	-75.927078
24	35.839396	-85.748514
25	33.007988	-95.643587
26	35.814321	-105.993128
27	32.309322	-116.187173
28	35.880221	-125.623027
29	33.023211	-137.302394
30	35.971480	-147.439278
31	32.376689	-157.344076
32	41.468673	-3.150583
33	38.154433	-13.341851
34	40.508929	-24.087822
35	38.496391	-33.538072
36	40.774302	-43.391916
37	38.244086	-54.458851
38	41.246652	-64.668853
39	38.008689	-75.651806
40	40.509378	-84.849723
41	38.749192	-96.039726
42	40.533738	-105.358684
43	38.342373	-117.407645
44	41.385548	-126.878179
45	37.772729	-137.434203
46	40.801726	-146.672179
47	38.545150	-158.066783
48	46.990432	-3.439329
49	44.100864	-13.077737
50	46.178499	-24.501461
51	43.773025	-34.353596
52	46.240375	-45.366600
53	43.527296	-54.019390
54	46.068971	-64.205781
55	43.769918	-75.157570
56	46.065631	-86.093202
57	44.245952	-96.594093
58	46.108821	-106.464679
59	43.868762	-116.615674
60	46.484217	-126.793803
61	43.593301	-137.277829
62	46.397528	-147.117222
63	43.545334	-157.519533
64	51.720683	-3.746855
65	48.921519	-13.297050
66	52.416947	-24.080140
67	49.056073	-34.829710
68	51.526061	-44.750647
69	48.883772	-55.092385
70	51.541688	-65.004261
71	49.191134	-74.236034
72	52.355233	-86.104998
73	48.912849	-95.832869
74	51.547536	-107.153569
75	49.673920	-116.273653
76	51.557972	-126.983822
77	49.174410	-137.782333
78	52.024175	-146.903142
79	49.238357	-157.946260
80	57.239900	-2.587164
81	54.776096	-12.482636
82	57.098448	-23.091551
83	54.915146	-34.702682
84	57.949628	-45.057255
85	54.513741	-54.557829
86	57.374427	-64.991331
87	54.558254	-75.836304
88	57.848306	-86.190132
89	54.935948	-96.006079
90	57.496520	-105.803824
91	55.142885	-117.037840
92	57.517853	-126.018447
93	55.008275	-137.082707
94	57.241878	-147.102089
95	54.866191	-157.745854
96	63.064106	-3.472843
97	60.158278	-13.024957
98	62.548351	-22.829515
99	60.581963	-34.438200
100	62.671143	-43.876752
101	59.982662	-53.796204
102	63.384237	-64.533989
103	60.600558	-75.366671
104	63.263022	-84.984968
105	60.397800	-96.166401
106	62.866081	-105.316200
107	60.385308	-116.571507
108	63.429200	-126.110784
109	60.514848	-136.488963
110	62.530771	-147.258628
111	60.176671	-157.461276
112	68.269869	-2.577250
113	66.020731	-13.223194
114	68.168175	-24.463790
115	66.075354	-34.201265
116	68.317465	-44.605621
117	65.346231	-54.346400
118	68.120586	-64.519253
119	65.615684	-74.280847
120	68.190596	-84.779688
121	65.402439	-96.218182
122	68.455201	-106.375833
123	65.360449	-115.385833
124	68.136647	-126.739092
125	66.166816	-136.906132
126	68.915908	-147.531504
127	65.548489	-157.729825
128	74.119305	-2.855323
129	70.900107	-13.405549
130	74.060612	-23.979440
131	71.326258	-34.818352
132	73.607254	-43.993267
133	71.275375	-55.011373
134	74.490365	-64.366241
135	71.594628	-74.692395
136	73.720292	-85.260498
137	71.200384	-95.987640
138	73.576531	-106.522218
139	71.002175	-117.122093
140	73.889126	-126.305818
141	71.614600	-137.465365
142	73.592266	-147.655710
143	71.116197	-157.596431
144	79.685075	-3.198502
145	77.042043	-12.752612
146	79.654526	-23.673567
147	76.302723	-33.172199
148	79.975964	-43.998327
149	77.181259	-54.332926
150	79.382886	-64.374629
151	76.346749	-75.035667
152	79.064423	-85.468917
153	76.313638	-96.340425
154	79.681397	-106.140165
155	76.343964	-116.140178
156	79.964865	-127.512306
157	76.811355	-137.020161
158	79.549744	-146.998794
159	76.895206	-158.106543
160	85.475390	-3.015390
161	82.526159	-12.893294
162	85.329952	-23.371794
163	82.134905	-33.655692
164	85.200849	-44.386433
165	82.340280	-54.977727
166	85.294885	-64.367654
167	82.624761	-75.698090
168	85.183345	-85.014961
169	82.660689	-95.289592
170	84.984794	-105.364565
171	82.643903	-116.967093
172	85.296391	-126.860636
173	82.137972	-137.444546
174	85.198162	-147.284131
175	81.906787	-157.261725
176	90.059004	-2.840362
177	87.391059	-13.621463
178	90.043097	-23.954261
179	88.240073	-33.623614
180	90.025956	-44.420539
181	88.019070	-53.459407
182	90.955518	-65.087361
183	88.249741	-75.825035
184	90.410462	-86.163141
185	87.681508	-95.078561
186	90.090391	-106.437265
187	87.509690	-116.926808
188	90.095526	-126.513644
189	87.528074	-136.655775
190	90.992264	-146.966987
191	87.303070	-157.001679
192	95.690222	-3.438566
193	92.759333	-12.339001
194	95.951341	-22.950469
195	93.447601	-34.323179
196	95.787133	-44.341247
197	93.599496	-54.489992
198	95.951363	-64.694492
199	93.236122	-75.086168
200	96.077227	-85.678054
201	93.462552	-96.349379
