-27.2006	-680.025	-0.3864	-920.456	-677.826	-583.416
-196.1951	-358.6082	0.1338	-1089.164	-356.219	-581.54
-251.2553	91.0529	-0.1185	-1143.66	93.472	-579.646
27.2006	752.018	-0.3864	-864.342	754.074	-576.71
57.501	-683.5926	89.2177	-834.872	-680.707	-493.808
-132.2065	-340.8385	88.5974	-1026.386	-339.102	-492.903
-56.1917	516.6872	86.3047	-948.055	518.718	-491.219
350.6938	934.9125	86.4335	-540.893	936.327	-489.579
